user_id,amount,hour,location_change,device_change,txn_count_1h,is_fraud
4906,530.79550229848,11,0,0,0,0
693,2249.7534496628855,4,1,1,3,1
4331,297.5329842931491,8,0,0,1,0
952,5236.60726780802,21,0,1,1,1
1361,1785.0601263377114,3,0,0,1,0
539,3923.8365751999927,22,1,0,4,1
820,4512.1960022837775,20,1,0,1,1
3163,1628.867296616539,6,1,0,2,1
3926,2291.4535239846123,15,0,1,3,1
272,2399.4346768825844,12,0,1,3,1
1029,1234.1538999657237,1,1,0,4,1
3666,1141.2866016967782,1,0,1,2,1
1243,412.0523339252276,8,0,1,2,1
1142,968.7392491631805,14,1,0,2,1
593,9367.764676689716,3,0,1,1,1
1606,629.042284859475,16,1,0,1,1
4211,2874.6777617602306,8,1,1,3,1
3378,122.36292751863054,14,1,0,2,1
4072,1260.2275733954334,0,0,1,3,1
4303,120.37096682757208,1,1,0,1,1
3695,1291.76372364046,8,1,1,1,1
2351,55.878298443149546,10,0,1,6,1
4208,1900.1851192029978,18,1,1,1,1
1441,1766.2395439292343,0,1,1,1,1
3627,3197.4235140367045,18,0,0,2,0
1883,1750.7112580682403,8,0,1,2,1
3712,5207.357732523884,1,1,0,2,1
185,3056.680268388373,4,1,1,2,1
4997,284.64042064898933,16,0,1,3,1
221,617.0575614142508,0,1,1,3,1
3189,53.16151345230585,13,0,1,1,1
1094,975.9572365150323,11,0,0,1,0
2946,1424.807829145317,22,1,0,1,1
2475,5835.552669136405,9,1,1,2,1
2616,1477.4083696402574,18,1,1,0,1
2013,3037.6232055314654,14,0,0,2,0
2491,624.0151392951084,0,1,1,3,1
601,332.48331760721885,0,0,1,4,1
1161,3330.284514285914,10,1,1,4,1
4600,568.5096254422282,10,0,0,3,0
4314,4101.088132383458,4,0,0,2,0
2736,372.29744377339097,2,0,0,0,0
2219,3815.506516786049,10,0,1,1,1
4708,2964.2680668164057,3,0,0,3,0
1153,1889.4867589348946,5,0,1,2,1
57,3797.184507251861,17,1,0,5,1
1205,803.0760122018172,6,0,0,1,0
4342,363.1256390127363,20,0,1,4,1
144,341.67314512967977,23,1,1,6,1
368,630.4050570134114,3,1,0,3,1
1483,1182.0013243732326,13,0,0,2,0
616,4175.316252392888,7,0,0,2,0
3639,187.60107452354478,19,0,0,0,0
3329,4935.911332301548,10,1,1,0,1
3228,5193.770307941326,13,0,1,1,1
1589,2598.2995175851192,20,0,0,2,0
2490,4610.850517416959,2,0,0,2,0
3004,2939.2356841747423,10,0,1,0,1
699,1502.8282696320553,3,1,0,0,1
4972,1836.3361170289254,8,1,0,3,1
2824,1978.930076476679,4,0,1,1,1
945,271.3949732162482,12,1,0,1,1
3882,428.9973957329186,19,0,0,1,0
923,1482.0241860682243,3,0,1,0,1
1747,244.85129557809393,6,1,1,4,1
4121,6703.63170168954,1,0,1,2,1
2854,1415.008619400549,19,1,1,3,1
1560,956.3495076867545,18,1,1,4,1
1084,342.8582804974242,6,0,1,2,1
3539,1077.537844604741,19,1,1,2,1
434,720.2938915708178,23,1,0,4,1
2927,184.07087191603483,20,1,1,3,1
1090,6822.81638429849,8,1,1,2,1
2958,615.7099578388003,18,0,1,1,1
2613,2345.402086568059,19,0,1,3,1
4192,191.53007048008183,1,1,1,2,1
3760,4887.583371263919,20,1,1,4,1
4264,1786.8652192340578,15,1,0,2,1
2090,2139.3034493694986,5,1,1,1,1
1903,3044.5430677136355,18,1,0,1,1
2568,1862.3789818140626,17,1,1,1,1
1999,147.0938618698099,16,1,0,4,1
3115,1122.7731924953328,10,0,0,1,0
2995,607.7044641690671,22,0,0,2,0
2011,1333.8559385800047,3,0,1,0,1
4845,1036.120668175109,23,0,0,1,0
1892,3503.5371512357315,7,0,0,1,0
831,567.5064070425836,23,1,1,3,1
49,449.5423986245384,17,1,1,3,1
4211,6344.284855960669,12,1,1,3,1
1179,5972.2219694675205,20,0,0,2,0
3034,10061.155127069815,7,0,1,3,1
71,1680.4221003865348,9,1,0,2,1
67,240.14522079202433,17,1,0,1,1
1778,4243.324707131459,17,0,1,2,1
2229,313.57660720217996,16,0,1,3,1
1790,338.2444870017773,15,1,0,2,1
613,429.848761570132,5,1,0,1,1
1887,2119.2764929852224,13,1,1,2,1
1623,226.78325380477003,4,0,0,2,0
697,3012.694603230093,14,1,1,2,1
1238,120.03425416832786,12,1,1,2,1
2407,234.07139148047247,15,0,0,2,0
249,1140.044491388485,15,0,1,0,1
638,953.4008116050812,16,1,0,3,1
950,9152.82892632188,23,0,0,3,0
1905,6814.267336316651,23,1,1,4,1
3588,420.6565560563395,4,0,0,4,0
1112,5862.345445717431,10,1,1,2,1
176,2357.012390903875,14,1,1,1,1
723,1051.3478508652422,2,0,1,2,1
3843,2691.310325607717,7,1,1,2,1
3675,4607.991489121497,2,1,1,1,1
4867,397.2471604192757,3,0,1,1,1
1948,436.27286918769465,13,0,1,1,1
703,1050.9337792418048,22,0,1,3,1
2129,370.7607115108257,22,0,1,3,1
927,893.8167339770011,19,0,0,1,0
4234,2075.1747056232043,5,0,1,1,1
3505,3351.3490859818776,23,0,1,2,1
2518,718.8859361573545,22,0,0,2,0
2398,661.8213761391695,3,1,0,3,1
1150,3025.920141853123,11,1,0,0,1
3381,959.3847510703675,1,0,1,4,1
1879,3412.7278405286283,17,0,1,3,1
1254,10035.416596605299,13,1,0,1,1
1484,7791.1850544623385,7,0,1,1,1
310,2173.4877248788403,7,1,0,2,1
3953,940.6896513010605,11,1,0,0,1
3050,135.46560172634267,0,0,1,1,1
1565,2679.1317479091313,0,1,0,3,1
1501,7630.449780229471,3,1,1,5,1
4866,140.81158813199443,16,0,1,3,1
16,12.373619038546172,9,1,1,2,1
606,3564.920045833917,0,1,0,2,1
1382,215.74725740595918,10,1,1,2,1
4909,170.29455198413976,20,1,1,1,1
3384,4823.373378287612,16,1,1,0,1
895,165.80868846090533,9,0,0,0,0
1568,242.1165099173772,5,0,0,2,0
414,1685.9582171962415,3,1,0,2,1
4121,2827.8588157267154,12,1,0,2,1
2005,1020.2259512341212,10,0,0,1,0
316,1091.486972008234,4,0,0,3,0
4667,2002.749682572344,13,0,0,4,0
4821,1408.1141343954546,1,1,1,2,1
3056,37.60796947792083,2,0,0,3,0
1850,241.13598922657457,2,0,0,1,0
1954,1742.6348066760556,10,0,0,1,0
389,3156.4842966169927,8,1,0,3,1
2770,2880.260890728402,18,1,1,1,1
4540,2694.58241475146,9,0,0,1,0
3047,2950.4488967675475,20,1,1,2,1
2416,90.92272185703126,5,0,0,1,0
2390,4509.525364609955,21,0,0,0,0
304,4401.557666263475,5,1,1,1,1
764,1518.2491595890508,0,1,0,5,1
1974,571.6192059516139,21,0,0,2,0
816,1793.8512671353058,0,1,0,2,1
878,1632.3746901577788,21,1,1,2,1
4799,504.51971274644046,21,1,0,3,1
2327,1848.2939173788222,18,1,1,1,1
2430,3191.998396642898,2,0,0,1,0
2061,3280.896241788642,5,0,1,3,1
4399,123.10797943487265,1,0,0,2,0
1580,439.2079256415052,14,0,0,2,0
4256,2206.586618699885,11,0,1,1,1
2202,3929.826372733803,20,1,1,2,1
3598,1473.0159671294425,9,1,0,5,1
1204,2458.756742304613,18,0,0,4,0
2425,42.594388951085506,20,0,1,3,1
3876,1875.1350310256737,12,0,1,4,1
2824,6535.562074232407,2,0,0,4,0
3286,2163.5965222443483,17,1,0,1,1
2064,5109.17508553744,19,1,1,4,1
1980,1669.4650760958855,4,1,0,3,1
4349,3707.8494610836487,21,1,1,4,1
3132,265.14920557563585,12,1,0,4,1
3093,263.66741276060543,13,1,0,1,1
4827,256.0743509070741,14,1,0,4,1
3665,1342.1826267925248,17,0,0,2,0
2337,801.7420367457574,13,0,0,1,0
3615,2540.124459368633,18,0,1,0,1
498,4658.308172931096,2,1,1,1,1
3818,1931.8803802728405,21,1,1,3,1
4644,479.58921810526647,0,0,0,4,0
132,5343.731672401269,22,0,1,1,1
858,1500.9481787143175,23,1,0,2,1
521,2545.5424832597,6,1,0,2,1
30,4423.7683195693935,19,1,0,2,1
3397,9177.006134393225,6,1,0,3,1
4605,1410.6984435932413,16,1,1,3,1
1261,3301.173240260189,14,1,0,2,1
1559,1673.4211791884181,12,0,0,4,0
16,1332.8311343230291,23,1,1,0,1
3606,1543.13665754116,14,0,0,1,0
1608,1324.3641481556456,2,0,1,4,1
3518,1093.0027340013203,16,0,1,2,1
2017,2572.685868182428,15,1,1,1,1
3575,574.4998408795863,21,1,1,0,1
1744,1916.2132413604081,0,0,0,0,0
3792,2496.2686388276798,23,1,1,2,1
3635,4452.930911305533,13,1,0,1,1
1089,806.5664271571356,2,0,0,2,0
1362,3940.802699316406,19,0,1,4,1
3373,5811.460361714208,21,0,0,1,0
4474,2092.112065931914,3,1,0,3,1
476,2951.8518593222598,23,1,1,1,1
1290,1040.7654952605276,8,1,1,3,1
329,6078.7590016056865,20,0,0,2,0
4045,2222.5530153970763,0,1,1,1,1
1840,742.5819321687418,23,1,0,4,1
1187,1035.9064203148864,13,1,1,2,1
4534,1923.3897194713643,12,0,1,3,1
3415,533.4991595768868,14,0,0,0,0
3537,2804.1517074681383,17,1,0,3,1
1774,508.988570608113,15,0,0,0,0
2064,1791.9431219551655,5,0,1,1,1
1845,2388.0879374724454,21,1,1,3,1
4964,3928.6274609921807,15,1,0,3,1
2559,2647.769327057175,10,0,1,4,1
1263,3207.1611160756565,6,1,0,3,1
3292,4882.127153160341,8,1,1,1,1
1019,1821.470192185481,0,1,0,0,1
1790,3745.2451652909594,9,1,0,1,1
3525,527.5983876381763,7,1,1,2,1
3505,3371.916346009821,10,1,1,2,1
807,501.2523794166366,4,1,1,0,1
2667,5455.359780235216,5,0,0,2,0
405,800.8755450992369,23,1,0,6,1
594,377.09297871483926,23,1,1,2,1
3950,320.73369408266905,11,0,0,1,0
4108,414.71811136860657,10,1,0,3,1
3281,1186.7496098542208,6,1,1,4,1
2213,1476.9142579595764,6,1,1,1,1
1543,4901.841517892843,11,0,1,2,1
614,959.347841689424,11,1,0,2,1
869,490.4774964891085,0,1,0,3,1
812,2723.7585933190744,23,0,0,2,0
1823,289.25264686848783,18,0,0,2,0
4863,4456.50263009766,20,1,0,4,1
4178,1053.2313840209472,3,1,1,2,1
1745,1903.0146594209234,18,1,0,1,1
2257,412.0428075151197,20,1,0,1,1
4043,314.5457788963326,18,0,1,2,1
3668,3207.3031189700614,10,1,0,4,1
522,1123.1935192306091,8,0,0,4,0
1526,8646.430875714566,12,1,1,1,1
1470,1485.9271089053038,21,0,1,0,1
2676,3737.1027727525607,18,1,0,2,1
1514,7820.4171771004085,4,0,1,0,1
4877,660.2055815795638,10,0,0,2,0
1452,3227.7124391409725,23,1,1,1,1
4655,44.50382187023579,2,1,0,0,1
3431,2277.3323943653463,4,1,1,1,1
3008,2734.5612750909077,12,0,1,1,1
3125,1297.7389834226562,13,1,0,2,1
1754,353.7254708964585,12,1,0,2,1
4956,1917.981832754228,1,0,1,6,1
1613,4556.344247499143,1,0,0,2,0
3276,5356.571177313211,17,1,0,3,1
556,2741.6484102464788,5,0,0,0,0
4252,612.2712831901443,18,0,1,0,1
2050,4085.477623665927,9,0,0,3,0
825,4393.2647061018,20,0,1,4,1
2850,915.3351231382253,7,0,0,3,0
3031,404.1876601605742,4,0,0,3,0
1082,4153.441439085202,1,1,0,3,1
3326,4327.339456908982,5,1,1,0,1
493,212.73556678829718,17,1,1,2,1
4765,6821.543675013162,7,1,0,2,1
75,1523.1970534484003,1,1,1,1,1
2992,10144.02003239609,22,1,0,4,1
3361,1177.6040612029467,19,1,1,2,1
371,1524.0658556821477,3,1,0,1,1
4683,618.7182136654753,14,0,1,1,1
329,4584.229112079102,23,1,0,2,1
4686,1172.9386873629637,19,1,1,0,1
1791,3370.6308607628453,23,0,0,2,0
777,166.1856384488535,8,0,0,4,0
2023,3104.666046948618,23,1,0,6,1
4675,1347.642832915287,19,0,1,2,1
4317,10.845110495134874,20,1,0,5,1
1188,513.046355154338,5,0,1,1,1
1504,430.6737344536619,8,1,0,3,1
3292,2786.7554283488225,12,0,1,0,1
3326,1297.120971655436,4,0,0,0,0
188,348.0364025733292,13,1,1,3,1
1215,593.5881944053158,13,1,0,2,1
3287,1402.6684273092853,17,1,0,1,1
3447,39.667178083113896,6,1,0,5,1
1110,1103.7313539081103,5,1,1,3,1
2522,2266.788892398168,11,0,0,1,0
4940,1458.6042707023023,13,0,1,5,1
3880,1823.1016712806902,18,1,1,1,1
531,790.8853528125601,15,0,1,0,1
1071,404.41774775278833,23,0,0,1,0
3137,3318.7410065783315,18,1,1,3,1
963,4721.167349769742,9,0,1,2,1
1406,1429.7247985167123,10,1,1,2,1
3138,727.8054677076825,3,0,1,5,1
517,1431.6235030590135,19,1,0,3,1
3165,4223.690152781648,1,0,0,1,0
1492,2351.45981511455,8,0,1,2,1
3690,3912.552592838631,9,1,1,1,1
4229,796.1234311824833,7,1,1,0,1
4410,2489.444660843458,3,0,1,2,1
591,2117.1432745407237,12,1,1,2,1
1544,1695.4727294009508,5,0,1,1,1
3057,1502.505632604521,5,1,1,0,1
2207,1601.3662688240668,1,1,1,1,1
3340,3789.859300531508,8,0,0,2,0
2709,4953.746036090289,5,0,1,1,1
4030,239.50599438094483,4,0,1,3,1
748,1682.2346937608784,1,0,1,1,1
801,5012.0584778460625,13,0,0,1,0
1498,289.4504440562842,9,1,0,1,1
1380,1064.9818387138046,14,0,1,2,1
680,186.60077854599925,16,1,1,4,1
3771,240.89506908761035,6,1,0,0,1
3343,4689.1241034478,19,1,1,0,1
897,1181.8296102600507,10,1,1,0,1
1547,2334.2511832195864,12,1,0,0,1
3127,299.1227744191172,22,1,0,1,1
684,44.38382280829263,20,0,0,2,0
1296,4423.368464454623,16,0,1,2,1
1386,1709.195195412709,4,1,1,1,1
943,40.380426160547245,11,0,0,3,0
3281,9743.35106711031,3,0,1,1,1
1034,1355.3052197023017,0,0,1,3,1
2787,1292.0559019738662,9,0,1,1,1
2234,1939.9853458819043,1,0,0,3,0
3646,15.871881275125707,12,1,0,2,1
1621,1683.936586219982,12,0,0,3,0
3536,1985.7167823342818,11,1,0,1,1
3206,704.6646822700484,0,1,1,1,1
2883,2595.486012644197,9,0,0,3,0
4905,947.8042489230281,19,1,0,1,1
171,2530.088087467482,23,1,1,2,1
1554,310.5613858257771,4,0,1,4,1
3898,4899.80074923978,9,1,0,0,1
1596,4231.503686026891,6,0,0,1,0
1624,326.5124638598376,14,1,0,3,1
4123,5575.93878808744,17,0,1,1,1
1092,1631.896799983671,19,0,0,2,0
2838,2418.9738139372043,3,1,0,2,1
408,3668.8387079753434,0,1,0,3,1
4170,174.53906879332516,7,1,1,2,1
680,370.9354595385619,10,1,0,3,1
4945,686.0821084426323,2,0,1,1,1
4966,1297.1297383287952,11,0,1,1,1
237,849.4625479251827,12,1,1,1,1
2775,1409.8176645754177,19,0,1,3,1
3438,411.3859723283182,17,1,0,2,1
3358,2292.3774609721354,11,1,1,2,1
2878,114.69661212574896,9,0,0,4,0
2424,897.1090494761849,20,1,1,0,1
4715,394.5453264996791,20,0,1,2,1
3148,2618.1724185968405,14,0,1,1,1
1033,4302.362172156002,2,0,1,2,1
2855,164.12628135627943,23,0,0,2,0
2941,3074.5866803089884,14,0,0,0,0
3702,4521.395371918994,16,0,1,2,1
4071,7297.027763436263,15,0,1,2,1
3133,1732.0806542031405,1,1,0,1,1
3461,793.1848322521688,0,0,1,2,1
4943,777.1381071020799,21,1,0,3,1
1924,952.7520334378689,3,0,0,2,0
634,1896.9430848915913,16,1,1,3,1
4104,1347.5913183822183,6,0,1,1,1
1393,2120.5244457990916,4,0,0,3,0
3447,80.2150694681677,22,0,1,4,1
3099,223.834037208636,3,1,0,2,1
4945,7504.874197353468,19,1,1,0,1
62,10757.104466069166,19,0,1,0,1
2470,2746.0362997476036,4,1,0,0,1
1818,592.4963813597734,7,0,0,4,0
633,6131.525697991144,19,1,0,1,1
4888,480.8408661544201,22,1,1,7,1
2599,2629.297230694854,8,0,0,1,0
3452,244.9191083937858,5,0,1,0,1
1301,2093.394017298519,3,1,0,2,1
2654,2850.1951507989647,4,1,1,4,1
1455,3927.0915167815674,7,1,0,2,1
1139,2650.8210681568507,19,0,0,7,1
3193,5140.54624641718,12,1,0,4,1
4621,1471.7889625061816,3,0,1,3,1
4995,2262.86158654347,6,1,0,3,1
2211,922.6431276547675,21,1,1,1,1
4883,20.887592738913845,0,0,1,4,1
3760,2826.8621510225785,8,0,0,2,0
3030,4078.2989263822856,4,0,0,3,0
1361,382.13815489842654,9,1,0,3,1
2427,58.117802856058944,10,1,1,0,1
4269,359.4542796157037,17,1,1,2,1
64,4513.107810018274,4,0,0,3,0
1346,700.56338981608,23,0,1,2,1
975,532.3738215775745,21,0,0,4,0
4162,29.394606020882964,23,1,1,4,1
3629,704.9536715640126,20,1,0,0,1
1623,2515.0219842376455,3,1,1,1,1
458,6392.726704661414,18,0,1,3,1
3331,750.0887891221888,15,1,0,1,1
1741,550.6779792611696,1,0,1,2,1
3027,4379.745703560659,14,1,1,3,1
1955,3827.9199814824233,8,0,0,1,0
280,795.4713748183287,16,1,1,4,1
2392,142.5734731063961,1,1,1,4,1
1041,9653.989332004649,21,0,1,1,1
962,2283.2752140854095,5,0,0,2,0
3846,5223.131342709954,0,0,1,0,1
1218,836.7191946787236,7,0,0,2,0
3221,2086.461613410803,10,1,1,1,1
375,2244.768616039667,19,0,0,3,0
4131,4125.648238654853,22,1,0,2,1
1393,9940.341416286832,14,1,1,2,1
2077,230.07252466808592,8,1,1,3,1
775,1994.550678740351,1,0,1,1,1
4317,820.2718438786193,6,0,1,2,1
3425,3338.996174675136,16,0,0,1,0
2124,2806.050976143857,2,0,0,2,0
4590,4460.873529249845,3,0,0,1,0
3594,842.2833232108936,2,0,0,2,0
280,407.98213376199226,7,0,0,2,0
4842,44.08569081244349,10,0,1,3,1
2812,590.1028087147035,15,1,1,1,1
2343,915.111776875379,13,1,1,1,1
1475,5840.024965938128,22,0,1,1,1
1858,1352.0792412272021,18,1,0,2,1
2890,1625.8421618354862,22,0,1,1,1
1060,4242.674258725342,1,0,1,1,1
1923,4326.855601794592,11,0,1,1,1
3800,1501.1959514871626,10,1,0,4,1
4593,241.40746563575803,15,0,0,3,0
2474,630.8361396817064,10,1,1,1,1
4140,1220.8801741331267,2,1,0,1,1
1852,2781.9666356538264,22,0,1,3,1
3542,2487.3807368602675,9,1,0,3,1
4550,2058.405125832628,4,1,1,2,1
595,4244.623928967381,12,0,0,3,0
507,3245.516554859394,23,0,0,0,0
4890,8047.500917238222,5,0,1,3,1
21,4399.308429830077,19,0,0,3,0
1400,435.4575450581281,2,0,0,5,0
3202,118.68608850662407,21,1,1,2,1
2462,1070.615575822484,8,1,1,0,1
3679,1922.0765242529249,20,1,0,2,1
337,2060.618908696326,6,1,1,2,1
1668,622.6187202214873,22,1,0,5,1
3577,3930.525927391764,6,0,0,6,1
910,798.7070349018169,1,1,1,0,1
276,5029.444039671806,7,0,1,2,1
892,1275.8087166235716,17,1,0,3,1
13,20.890051793681717,0,1,1,3,1
4058,353.57295416728283,9,1,1,3,1
3026,215.88158710477632,5,0,1,1,1
974,90.04869869900006,17,1,1,1,1
4271,2503.6479946083837,12,0,1,3,1
3971,427.16845780065466,20,1,1,2,1
1409,3647.9843451822608,0,1,0,2,1
1944,614.3247177859628,22,0,0,1,0
2289,65.72233748383988,0,0,1,1,1
547,3437.1147902761973,11,1,1,0,1
1219,1255.2652113269219,7,1,0,3,1
1421,1830.110192517702,20,1,0,1,1
1455,819.6309805509858,4,1,1,1,1
3378,94.26790481808457,2,0,1,0,1
2773,924.6331860443322,17,1,1,3,1
4099,1460.8109414720564,5,0,1,4,1
2739,23.51085726862592,3,0,1,1,1
3748,1707.993982700173,14,1,0,5,1
1843,4470.6409799773755,3,0,0,1,0
747,491.39324740917027,5,1,0,2,1
2817,5228.277301896244,17,1,1,0,1
872,205.41367693722574,17,0,1,4,1
495,3490.931697353147,9,0,0,1,0
3445,3669.2215215358124,12,1,0,3,1
4724,596.1649065301369,19,1,0,0,1
1076,6332.72842151941,21,0,1,3,1
3995,1077.7600746128683,17,0,0,2,0
4238,304.56904844497296,6,0,0,1,0
46,1791.5769479059122,7,1,0,2,1
3057,11376.627890407672,5,1,1,2,1
2058,4591.051119665046,1,0,0,2,0
664,653.1308561255859,21,1,1,1,1
4669,1720.702840962199,7,1,0,1,1
2030,245.16630990832726,9,0,0,0,0
2697,1239.2165852885096,16,0,0,3,0
640,1480.7713826357776,21,0,0,2,0
2664,757.4855964157751,11,1,1,1,1
2746,1324.0222861482748,10,1,0,4,1
4965,5049.919334623073,16,0,1,2,1
4949,1386.8449856286952,15,1,1,0,1
4403,3555.598463566096,21,1,0,1,1
2596,763.6644429168934,9,0,1,3,1
3428,7108.992414913933,19,0,1,5,1
395,196.24738161366622,2,1,1,1,1
3598,1761.7827313687235,18,1,0,1,1
4845,3120.227164454481,3,1,1,4,1
2333,3364.457972115389,18,0,1,4,1
330,441.99448952535465,8,1,1,4,1
2098,1027.1450817980763,19,1,0,0,1
773,1957.3760140406414,16,1,0,1,1
1646,759.2517982383307,3,0,0,4,0
1733,2147.62091655359,16,1,1,1,1
4474,952.1421462246213,2,1,1,3,1
1788,864.2332180858255,19,1,0,1,1
1624,228.73114952075832,3,0,1,3,1
1000,80.08809201188281,8,0,0,3,0
1849,3606.9410334144495,5,1,0,2,1
1562,1344.90359850419,18,1,0,0,1
774,1655.0636259927005,6,0,0,5,0
1804,931.1342423262323,15,1,1,5,1
1099,294.08345625620325,14,1,0,0,1
2051,1194.1182347387573,15,0,1,1,1
1599,520.0224729021248,13,0,1,5,1
748,3636.4087076611063,3,1,0,2,1
3974,8653.340996956083,22,0,1,2,1
2323,4398.183076612091,1,1,1,2,1
1554,1502.7150683212142,6,0,1,0,1
1616,1978.4312823028026,23,0,1,3,1
3755,5917.741865341981,6,1,1,2,1
4425,1547.3350501187256,5,0,0,2,0
2303,2035.4796104760214,19,0,1,4,1
4222,1984.344032523509,8,1,0,2,1
4863,2462.832932554921,16,1,1,0,1
3656,2044.887009115647,20,1,1,1,1
3396,2221.604964500682,10,1,0,1,1
217,2588.4842178082067,15,0,1,1,1
3317,3312.0030259875443,0,1,0,1,1
1360,1031.860491292401,15,1,1,0,1
3775,2739.5352403943707,16,0,0,1,0
4928,211.17388069984074,5,1,1,2,1
4278,4177.984121959694,21,0,0,1,0
4430,685.105432799969,10,0,0,2,0
4607,1033.2190167404785,6,0,0,0,0
4479,3255.3098041433523,15,0,0,4,0
1897,2026.6334752330324,21,1,0,2,1
4428,738.1544703532352,1,0,0,2,0
900,510.81472874784595,19,1,1,4,1
642,6326.619656726294,12,1,1,1,1
4730,183.7402016034929,12,0,0,1,0
3628,8.689064876155923,14,0,0,3,0
196,2235.1921046417733,14,1,1,5,1
1894,1906.2955023372533,8,0,1,3,1
3276,2675.87687159345,17,0,1,4,1
4051,2630.805862087029,13,1,0,1,1
4554,3979.3351681664203,22,0,0,2,0
4926,5104.879214011756,13,1,0,2,1
2305,2983.5283277909925,3,0,1,0,1
3601,528.6937412832677,13,0,0,3,0
3344,1245.3631870849704,9,1,0,1,1
2057,2052.8543831913926,10,0,0,2,0
2809,1550.2997805602445,21,1,1,3,1
1225,346.0835250074057,0,0,1,2,1
887,1779.6531866479843,13,1,1,0,1
393,4352.409783687869,7,0,0,2,0
1676,1084.3478522933292,5,1,1,4,1
3191,2210.867953742063,10,1,1,2,1
2447,1913.8832230933763,13,0,0,1,0
3906,946.556006257729,6,1,1,1,1
3339,1666.0658140693506,21,1,0,1,1
3592,471.9815337728252,6,0,0,3,0
3767,1579.7887229708203,20,0,0,1,0
2528,3207.205843208232,18,1,0,1,1
2182,2845.4832905699523,21,1,1,2,1
3765,886.1923662099341,9,1,0,2,1
355,237.75900890694746,21,0,1,2,1
2632,3218.301557720441,8,0,1,1,1
1522,615.8759283386217,17,1,1,0,1
2673,109.00480712218493,16,0,0,2,0
3179,1178.2698035078163,12,1,0,1,1
2338,2690.078587695842,3,0,0,3,0
629,3305.66539090542,20,0,1,2,1
2680,8057.355143558748,6,1,0,2,1
4423,419.98008853599566,7,0,0,1,0
1439,695.6990072297594,15,0,0,1,0
1422,1880.6059566395652,11,0,1,1,1
1127,3335.656845332489,0,1,0,1,1
2684,533.342105993492,5,0,1,2,1
1781,1054.9755064545081,0,1,0,1,1
1532,1049.851356104608,7,0,0,1,0
1915,2965.053183029707,11,1,1,0,1
1233,551.3283699884429,15,0,1,1,1
1957,6932.019381091712,0,0,0,3,0
393,1428.5937850875432,3,0,1,1,1
826,662.7576029216507,18,1,1,2,1
2964,668.9438443812687,17,0,0,0,0
2396,36.93900547955772,7,1,1,1,1
4146,2358.1109429581056,5,1,1,2,1
4896,2991.756924257184,12,1,1,2,1
1793,65.93040711154359,19,0,0,0,0
3065,1763.462399229974,2,0,0,3,0
1364,3043.519636728278,14,0,0,3,0
2349,943.9793551206338,5,0,0,2,0
3552,1133.880633842743,5,1,0,1,1
3629,897.6584744579451,4,1,0,2,1
3337,758.5736926478273,18,0,0,2,0
1566,1351.1714733348572,9,1,0,3,1
3668,363.285159022155,8,1,0,2,1
2214,1162.0945041304642,13,1,0,1,1
4097,5688.603411949855,21,0,1,3,1
1020,55.569075821892,4,1,1,5,1
1285,360.032629861041,6,0,0,1,0
63,3007.4764244295125,16,0,1,2,1
2531,283.2586765496726,22,0,0,1,0
3393,632.9338858124866,16,1,1,0,1
3273,1213.3479515473061,8,1,0,3,1
2270,5735.109391546646,21,0,0,1,0
4248,405.4596414210856,22,1,1,0,1
644,5130.09816898045,6,0,1,0,1
4722,2535.4198282057405,0,0,1,4,1
217,2224.2761729475023,1,0,0,7,1
196,2571.3965277598563,9,0,0,1,0
3865,63.49041644900576,18,1,1,1,1
3274,208.27865892865003,7,0,0,1,0
2695,815.4599281391507,8,0,1,1,1
3213,153.69196711215486,14,1,0,2,1
2756,8778.458542258424,10,1,1,1,1
1522,1736.9649952096815,23,1,0,0,1
1081,1336.2991651324435,11,0,0,1,0
722,3079.0009667553495,21,0,0,2,0
1563,7540.978034368167,17,0,1,2,1
640,6207.97172176717,1,1,1,0,1
4261,3150.699975877886,14,0,1,3,1
4311,946.9769468105632,9,1,1,3,1
3788,136.47094158437196,6,1,0,2,1
3737,207.11756335389504,8,0,1,0,1
90,2.30601049948497,21,0,1,1,1
2922,3.809311861840798,16,1,0,0,1
1252,5510.969235829156,13,1,0,12,1
1103,5235.056639505642,8,1,1,6,1
4704,2202.554471202623,6,0,1,2,1
349,2594.2000479937415,14,1,1,3,1
3914,1439.838579876777,2,1,0,2,1
4053,543.2034634245779,1,0,0,1,0
2942,4915.790702283789,2,1,1,2,1
246,650.605801683562,1,0,1,4,1
272,2691.6201313202832,12,1,1,5,1
2031,563.2295243182834,12,1,1,1,1
4499,4082.726316075818,1,0,0,4,0
3188,2106.7393015025727,19,0,0,0,0
3507,2058.3311554814163,21,1,1,1,1
1466,204.87898698201406,18,0,1,2,1
1196,1087.623820467316,8,0,0,3,0
3088,1488.4957556209222,4,1,0,0,1
3009,696.3828856513153,20,1,1,3,1
3824,4256.836925376706,6,1,0,2,1
1615,3636.247236703136,12,0,0,3,0
1127,1360.9394101998428,0,0,0,1,0
4380,831.1254436255065,8,1,0,1,1
517,3234.358317481549,1,0,1,1,1
2666,438.5307810740772,2,1,0,3,1
1302,148.40493959248366,11,0,1,0,1
612,93.57635970710622,4,1,0,3,1
750,78.90266215494182,11,0,0,2,0
1857,1342.3356382180277,3,0,1,1,1
400,589.5842745915178,20,1,0,2,1
1527,2344.7875662739875,20,0,1,1,1
2025,2122.006366378704,11,0,1,2,1
320,1561.8595590853838,4,1,0,1,1
336,870.333580725549,13,1,1,4,1
